Cluster ID,Playlist ID,Playlist Title,Tracks
17,2458,abroad,Changing Of The Seasons;Weekend;Knife Edge;This Night Is Ours;Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version;Banana Pancakes;Everywhere;Love Song;Up 2 U;We Will All Be Changed;Tongue Tied;High;Skinny Love;Breathe;Ships In The Night;Fine By Me;Falling Faster;Feel Good;Cinema - Skrillex Remix;我愛恰恰;Past Lives;Sorry;Love Yourself;Stressed Out;Dancing On Glass;Never Be Like You;Worry;Circles;What You Know;ILYSB;Don't Stop (Color on the Walls);Party Up (Up In Here);We'll Be Alright;Never Forget You
37,2459,Mom,"Months;Love Like This;Berlin;On Hold;Angels;Only;How to Win;Fools Gold;Angela;Youth;Flume;Skinny Love;I Dare You;Say Something Loving;Mess Is Mine;The Wolves (Act I and II);The Great Longing;17;Sweat;All The Pretty Girls;Love Is All;Still Feel Like Your Man;Love on the Weekend;Moving On and Getting Over;You're Gonna Live Forever in Me;Changing;Northern Wind;Promise;Things Are Changin' - Live [Solo Acoustic];River;This Feeling;Changes;Nothing Arrived - Live from Spotify London;Gimme All Your Love;Courage;Hold On;The Dreamer;September Song;""Lover;(No One Knows Me) Like the Piano;Cold Little Heart - Radio Edit;In the Blood;Never on the Day You Leave;Waitin' On The Day;Emoji of a Wave"
30,2460,winter,High You Are;Show Your Colors;Summer;Nothing Left;On My Mind - Jax Jones Remix;Not My Day;II. Run;Hope;Heat Of The Night;Fortress;Thumbalina;Move On;After Hours;Overdose;Seventeen;Stunner;Say My Name;Pay No Mind;Empress;Take It or Leave It;Flawless Remix;Until You Were Gone - Boehm Remix;Ugly Heart;Falling Down;Slow It Down;Give Me Sunshine - Spada Edit Cut;Call;I See You - Pretty Pink Extended Remix;Hold It Down - StéLouse Remix;Time (feat. Kyle Reynolds);I'm with Polly;back again;This Too Shall Pass;It's Strange;Please Don't Go
0,2461,dancehall,"Think of Next;Badder Than;Head Gone;Intro Caribbean Connection;Le soleil se couche;Pull Up to Mi Bumper;Whine & Kotch - Radio;Gal a Bubble - Raw;Stop Sign - Raw;Wine - Radiio;Fi Di Jockey (Raw);Kafu Banton en Dembow;Hasta el Metal;Habla Como Pana;Van a Ver (feat. Sfdk);Aroma Tropical;Amor Del Ghetto (feat. Ky Mani Marley);Dangerous;Say Yeah;Cry for Love;Higher Level;Tek It Off;A Girl Like You;Mr. Loverman;Greatest Gallis;Gun Man;No Time to Play (feat. J Boog);Top Rankin (feat. Chronixx);Convertible;""Dancehall Mix Tape;Agony;Angola;Nah Force;Tempted to Touch;Inna dancehall time;Rude Boy;Independent gyal;Toulao;Wine It Up (Moombai Rock) [Radio Edit]"
23,2463,newbie,"Until You Were Gone;""Me;Fine By Me;Running Out;How I Want Ya - Dawin Remix;Make Up;My Friends Never Die;Been You;Hands To Myself;Be Right There;Tipsy - Club Mix;Intoxicated - New Radio Mix;Live This Nightmare - NGHTMRE Remix;Deep Down Low;Say My Name (feat. Zyra) - Hermitude Remix;What Do You Mean?;Hello - Single Edit;How Deep Is Your Love - Chris Lake Remix;679 (feat. Remy Boyz);Overload - The Chainsmokers Remix;Pursuit Of Happiness - Steve Aoki Remix / Radio Edit;Shots & Squats;Right Hand;Cooler Than Me - Single Mix;Jumpman;Confident;Best I Ever Had;All Night Longer REMIX;The Rhythm of the Night - Corti & LaMedica Remix 2K13 Radio Edit;No Way Out - Radio Edit;Gecko (Overdrive) - Radio Edit;Again;Younger - Kygo Remix;Post To Be (feat. Chris Brown & Jhene Aiko);Know Yourself;Soundtrack 2 My Life;Choices (Yup);This Could Be Us;I Took A Pill In Ibiza - Seeb Remix;Slow Motion;Beware;I Choose U;Bumpy Ride;Come Get Her;Panda"
5,2464,Chill,"Two;If It's The Beaches;Arms Of A Woman;Night Train;Colors;Seen It All Before;Home;Oblivion;Falling Slowly;Missing;The House That Built Me;20 Years;Samba da Mussa;Don't Laugh At Me;This;Give Me Love;Winter In My Heart;Cover Me Up;Fare Thee Well (Dink's Song);The Last Thing on My Mind;""Green;The Auld Triangle;Run Daddy Run;Restless Farewell;Traveling Alone;For Those Below;Lucky Now;I'm Getting Ready;Rest;Clean the House;Ordinary People;Southside Of Heaven;We Don't Eat - Acoustic;Smell of Roses (V-Sag Dub Mix);Sunday Morning;Tell Him No;Tell Me A Tale - Live From Spotify Austin / Curated By Jim Eno;Shattered & Hollow;If The Creek Don’t Rise;LOW;They Say It's Spring;Why Try to Change Me Now?;""Bewitched;La Vie En Rose;It Might As Well Be Spring;When The Stars Go Blue;Everlong - Acoustic Version;My Hero;Come Home;Rocks;Let There Be Love;Aux rayons de minuit;Il ne faut pas croire...;Soul (feat. Peter Broderick);""Holland Road - Live From Annexet;Something You Got;The Boxer;Frozen Fields;Hymn #101;Dream A Little Dream Of Me;Can't Get It Out of My Head;Gymnopedie No. 1;Oh Brother;Save Room - Live from Spotify Milan;Stay Gold - Spotify Sessions;A Parting Glass - Live From Spotify NYC;If You Want Me;The Hill;All The Way Down;Song For Zula;White Winter Hymnal;Dirty Rain - In Studio Acoustic Version;Creep;Demon Host;Not In That Way;Bang Bang (My Baby Shot Me Down);Fire Red Horse;Southern Sun;Kansas City;When I Get My Hands On You;Lost On The River #20;The Whistle Is Blowing;Duncan And Jimmy;Nothing To It;Two Sides of Lonely;Looking for You;Levi;Ain't It Enough;The Hanging Tree;""A Girl;""Peaky Blinders Theme (From """"Peaky Blinders"""") - Instrumental"";Every Age;A Little Bit of Everything;Beth/Rest - Rare Book Room;Annabel;Coming 'Round to Get You;The Weary Kind;Yesterday's Blues;Crazy Love;Love Song;So in Love;All I Do;My Heart Belongs to Daddy;Seems You'd Want Me;Caroline No;Everything Happens To Me;Le Front Caché Sur Tes Genoux;Shotgun;Seule ce soir;Lousiana Fairy Tale;Lowlands;Sugar;Things Are Better;The Winemaker's Love Song;Chandelier;Smooth Sailin';River;Baby I'm A Fool;If The Stars Were Mine;Your Heart Is As Black As Night;Our Love Is Easy;Les Etoiles;Can I Stay;The Water;Feeling Good;Volver A Los Diesisiete;El Ultimo Cafe;Think;Ituzaingo;Cherry Wine - Live;""Take Me To Church - Live From Spotify;""Angel Of Small Death & The Codeine Scene - Live From Spotify;""Lovers Eyes - Live From Red Rocks;Those Early Years;Emmylou - Spotify Sessions;Let's Face The Music And Dance;It's A Man's Man's Man's World - with David Foster Live;Second To Numb;I Don't Know What I Can Save You From - Röyksopp Remix;Mrs. Cold;Big In Japan;A Pirate Looks At Forty - Live;The Other Side Of Town;Someone Like You;My One And Only Thrill;Golden;Slow;Hello;You Just Don't Know People;Pachad;Lead Me Home - The Walking Dead Soundtrack;Running - The Walking Dead Soundtrack;Be Not So Fearful;This Old Death;Little Vessels;Ticking Bomb;Short Change Hero;The Last Pale Light In the West;Death Letter;Ain't No Grave;Terrible Tommy;Like A Rose;Loveland - Studio Version;Girl Crush;Seven Nation Army;This Time;Burning House;Whiskey And You;Let It Go;It Could Be Sweet;""Murder Song (5;Calling You;Jealous;I Was Made For Loving You;Le problème avec la joie;Outfit;My Sweet Annette;First Air Of Autumn;When We Were Young;Glory Box;Roads;Glory Box - Live;Ticking Bomb;Better - Piano And Voice;Forever Cold;""Ou Es-Tu;You Don't Care for Me Enough to Cry;Charlene;Heaven Sent;Vice;The Sound Of Silence;The Vampyre of Time And Memory;Take It With Me;""I Dreamed A Dream - From """"Les Misérables"""""";One Day More;Tired of Saying Sorry;""Suite No. 1 in G Major;Catch & Release - Deepend Remix;My Man On a Horse (Is Here);Accidental Babies;Closer;9 Crimes;A Case Of You;Don't Be A Fool;Say You Won't Let Go;Million Reasons;Bailando - Spanish Version;Trama;Will You Love Me Tomorrow;The Third Death;Waiting for You;""Gianni Schicchi: O mio babbino caro (Zimmer mit Aussicht): O;Down;New York;Better Now - Acoustic;When You Love Someone - Acoustic;Teach Me How to Dance with You - Acoustic;If You Ever Wanna Be In Love - Live From Spotify London/2015;Latch - Acoustic;Coastline;Shape of You;Castle on the Hill;Shape of You - Galantis Remix;Water Under the Bridge;Mistakes;Sign of the Times;Ever Since New York;From the Dining Table;Crush;The Stable Song;Bloom - Bonus Track;Cold Little Heart - Radio Edit"
37,2465,MICHAEL BUBLÉ,"Home;Something Stupid - feat. Reese Witherspoon;Love Is;Crazy Love;Jailhouse Rock;Another Country;Save The Last Dance For Me;Burning Love;Sway;Can't Help Falling in Love;Everything;Suspicious Minds;Some Kind Of Wonderful;Hound Dog;After All - feat. Bryan Adams;Close Your Eyes;Hollywood;It's A Beautiful Day;Come Dance With Me;To Love Somebody;""Quando;You Make Me Feel So Young;Who's Lovin' You;Put Your Head on My Shoulder"
27,2467,DRIVING ,Rich Boy;Call On Me - Ryan Riback Extended Remix;Sex for Breakfast;Stay (with Alessia Cara);Some Kind Of Drug;Slide;In My Head;Together;Still Got Time;Little Darlings;Do You Love Me;Symphony (feat. Zara Larsson);Heatstroke;TG4M;Green Light;No Promises (feat. Demi Lovato);The One;That's What I Like;Nights With You;Kids - Seeb Remix;Solo Dance;Kissing Strangers;Passionfruit;HUMBLE.;Despacito - Remix;You Don't Know Me - Radio Edit;I'm the One
41,2468,the chill,Crazy Dream;Beautiful Escape;So Close;The Journey;Instant Need;GOT IT GOOD;So Much to Me;Waiting;Learn to Fly;Open the Door;Lost Tonight;Raspberry;Freefallin' Dreams;Could;Down In Flames;9;Recognize - Original Mix;My Love (feat. Jess Glynne);Memory of... (US);Nice And Slow;Withdrawal;Breathe A•gain;The Coast (feat. Jvzel);I've Never Felt So Good;Die For You;I Was Wrong - Robin Schulz Remix;Foreign Fields;Warm Winds (feat. Isaiah Rashad);Sleepless;Firefight;Dust;CHILLS;Rivers (ConKi x RAMI Remix);Chihiro;Easily;Double Cheese with Fries (feat. Flitz&Suppe);Ain't No Use;California
14,2469,Reggae,"Sólo Por Ti;Mi Balcon - feat. Cultura Profetica;Te Me Puedo Escapar;Fruto de la Tierra;Me faltabas tú;Somos muchos;Ilegal;Baja la tensión;Para estar;La complicidad;Rimas pa' seducir;Sube El Humo;Ritmo Que Pesa;One Love / People Get Ready - Extended Version;Jamming;""No Woman;Buffalo Soldier;Is This Love;Make It Bun Dem;As We Enter;Ideas Nuevas;De Antes;Verso terso;Angel;It Wasn't Me - Punch Mix;La espera;Rude;Welcome To Jamrock;Bajito;Baby - Chris Jeday/ Supda Dups Remix"
33,2470,my,"Si No Te Quiere Remix (feat. Arcangel & Farruko);Traicionera;Te Vas;Reggaetón Lento (Bailemos);Me Reclama;Dile Que Tu Me Quieres;Te Va a Doler;Chantaje;Ella;Cuatro Babys;Ya Me Enteré (feat. Nicky Jam) - Urban Version;Princesa De Mi Cuento;""La Ocasion (feat. Arcangel;Bonita (Down 4 Me Remix) [feat. Kevin Roldan];Una Cita - Remix;Juego Prohibidos;""Sexo;El Doctorado - Remix;Me Ama Me Odia;Vacaciones;Esta Noche (Remix) [feat. J Alvarez & Maluma];Lejos de Aqui (feat. Nan2 El Maestro De Las Melodias);Lejos De Aquí;I Don't Fuck With You;Fake Love;Qué Gano Olvidándote - Versión Urbana;El Amante;Noche De Sexo;Sigo Extrañándote;Despacito (Featuring Daddy Yankee);Bruk Off Yuh Back;Don't Let Me Down;Want Her;Sin Contrato;Vámonos de Fuga;Piensas en Mí;Deja vu;Imagínate;Make Me Proud;Cheap Thrills;iSpy (feat. Lil Yachty)"
26,2471,lit af,Wicked;2 Phones;1Hunnid;Moolah;Uber Everywhere;Up Like Trump;Fuck Donald Trump #FDT;Feeling Myself;Cool for the Summer;Into You;One Dance;Let It Burn
5,2473,Misty,"Misty;Rest My Bones;""So Long;Vagabond;All the Debts I Owe;Iffy;Cleopatra;Sleep On The Floor;Slow It Down - Live At The Cannery Ball Room / 2013;Flowers In Your Hair;Git Along;Labor of Love;Lazy Gold;Little Lion Man;There Will Be Time;Ditmas;""Lovers Eyes - Live From Red Rocks;Hopeless Wanderer;____45_____;Into The Mystic;Crazy Love;Sweet Thing;No Hard Feelings;Head Full Of Doubt/Road Full Of Promise;I And Love And You;When It Rains It Poors;In a Black Out;You Are the Best Thing;Tomorrow;Olivia;The Mtn Song;Yellow Eyes;The Woman For Me;Rugged Lovers;All In My Head;Wildflowers;""Holland Road - Live From Annexet;Twenty Miles;Choir Of Angels;Miss K.;Isis;Sara;Lovely Rita - Remastered;Dream Girl;""Friends;Black River Gospel;Acid Boys;""Cigarettes;Black Jesus;La Mia;Vampiro 66;County Line;""Friends;Box # 10;Horseshoe Lounge;Ophelia;Love Is All;When My Time Comes;Only the Wild Ones;American Shoes - Audiotree Live Version;Slow Dance Slow;Tupelo Honey;Silent Movies;Diamond Road;Losing Hand;Neighbor Song;Down to the Sea;Let It Go;Buzzards"
2,2474,80s,"I Want To Know What Love Is - Remastered;Africa;Take Me Home Tonight;Higher Love - Full Album Version;We Belong;I Can't Make You Love Me;It Must Have Been Love;Keep on Loving You - Remastered;True;Every Breath You Take - Remastered 2003;What's Love Got to Do with It;Can't Fight This Feeling;Hungry Eyes;How Am I Supposed to Live Without You;Roxanne - Remastered 2003;Broken Wings;Rosanna;The Way It Is;Sexual Healing;Nothing's Gonna Stop Us Now;(I've Had) The Time of My Life;Manic Monday;Take My Breath Away;Time After Time;Higher Love - Full Album Version;Another Day In Paradise - 2016 Remastered;One More Night - 2016 Remastered;Take Me Home - 2016 Remastered;Have I Told You Lately - Live Unplugged Version; 2008 Remastered Version;Forever Young;Downtown Train;Some Guys Have All the Luck - 2008 Version;I Can Dream About You;Oh Sherrie;Something To Talk About;As I Lay Me Down;Kiss From A Rose;To Be With You - 2010 Remastered Version;I Can't Make You Love Me;I Don't Want To Wait;How Am I Supposed to Live Without You;You Are Not Alone;Walking In Memphis;Always Something There to Remind Me;Faithfully;Open Arms;How Do You Talk To An Angel;Nothing Compares 2 U;I Will Always Love You;I Wanna Dance with Somebody (Who Loves Me);Greatest Love Of All;I Have Nothing;Save The Best For Last;Fast Car;Bette Davis Eyes - Rerecorded;Sara;Hold Me Now (Extended Short);Hands To Heaven;I'll Stand By You;Sunny Came Home;You're The Inspiration - 2006 Remastered Version;Hard To Say I'M Sorry / Get Away;Like A Prayer;Borderline;This Will Be (An Everlasting Love);Piano Man;Just the Way You Are;Don't Ask Me Why;I Keep Forgettin' (Every Time You're Near);If You Leave Me Now - Remastered;Down Under;Change The World;All Out of Love;You Make My Dreams - Remastered;Lean on Me;Up Where We Belong;A Horse with No Name;Right Here Waiting;Hold On To The Nights;Now And Forever;The Lady In Red;Just The Two Of Us (feat. Bill Withers);The Promise;Together Forever;Kiss You All Over;Love Will Keep Us Together;Killing Me Softly With His Song;Total Eclipse of The Heart;Don't You (Forget About Me);Summer Of '69;Goodbye Yellow Brick Road - Remastered 2014;Bennie And The Jets - Remastered 2014;Don't Go Breaking My Heart;Waiting For A Girl Like You;Faith - Remastered;Careless Whisper;Hello;Endless Love;Uptown Girl;Separate Ways (Worlds Apart);Wake Me up Before You Go-Go;Alone;Every Breath You Take - Remastered 2003;Can't Stop Loving You - 2016 Remastered;Making Love Out of Nothing at All;Rocket Man (I Think It's Going To Be A Long Long Time);Shout;Fields Of Gold;If I Ever Lose My Faith In You;Walking In Memphis;(Everything I Do) I Do It For You;Please Forgive Me;Heaven;That's All - 2007 Remastered Version;""Don't Worry Be Happy (From """"Wall-E"""")"""
17,2475,❤️❤️,The Movies;Get You (feat. Kali Uchis);Japanese Denim;For Whom The Bell Tolls;Immortal;Deja Vu;She's Mine Pt. 1;Change;Neighbors;She's Mine Pt. 2;4 Your Eyez Only;Wet Dreamz;When I'm Gone;Love The Way You Lie;Come and See Me (feat. Drake);Break From Toronto;Nothing Easy to Please;Joy;Breakeven;The Man Who Can't Be Moved;Someone Like You;Jealous;Free Fallin' - Live at the Nokia Theatre;Because of You;Drama (feat. Drake);Fire & Desire;Jungle;From Time;Right My Wrongs;The Morning;Losin Control;Easily;Never Be Your Man;Let Her Go;Stay With Us;Somebody Else;Chamber Of Reflection;90210 (feat. G-Eazy);Boyfriend;Contradiction;Rare Hearts;Girl;Loner;Island In The Sun;My Favorite Part;Planet God Damn (feat. Njomza);Stay;Skin;We (feat. CeeLo Green);tRuTh;iT's YoU;Heartbreaker;Before He Cheats;Hips Don't Lie;Blue Ain't Your Color;Congratulations;Motley Crew;Location;Despacito (Featuring Daddy Yankee);Deja vu;Brokenhearted (feat. Wanya Morris) - Single Version;Distraction;Grass Ain't Greener;Pink + White;Nikes;FUCKING YOUNG / PERFECT;Answer;Awkward;Colossus;Ex Calling;Free;Seigfried;Coaster;Shot Down;Live Well;Sex on Fire;I Fall Apart;Focus On You;Passionfruit;Sacrifices;Lose You;Jorja Interlude;Fire In The Sky;Milk;Sign of the Times;I Adore You;Good Woman;Break The Silence;Runnin' (Lose It All);Selfish;Dani California;Whiskey Lullaby;The Face;The End;Thirty-Three;The Celestials;Panopticon;Rhinoceros;WALLS;Tyrant (feat. Jorja Smith);Woman;Teenage Fever;Every Kind Of Way
11,2477,Alternative,"Arizona;Beautiful War;Comeback Story;Tonight;Last Mile Home;Sex on Fire;Use Somebody;Manhattan;Pride and Joy;Texas Flood;Little Wing;Lost Stars;This Love;She Will Be Loved - Radio Mix;Sunday Morning;Stay With Me;I'm Not The Only One;Lay Me Down;Highway Don't Care;Waiting On the World to Change;I Don't Trust Myself (With Loving You);Belief;Gravity;The Heart of Life;Vultures;Stop This Train;Slow Dancing in a Burning Room;Bold as Love;Dreaming with a Broken Heart;In Repair;I'm Gonna Find Another You;Say;No Such Thing;Your Body Is a Wonderland;Daughters;Heartbreak Warfare;Half of My Heart;Who Says;War of My Life;Queen of California;Wildfire;Sunday Bloody Sunday - Remastered 2008;New Year's Day - Remastered 2008;Where The Streets Have No Name;I Still Haven't Found What I'm Looking For;With Or Without You;Free Fallin' - Live at the Nokia Theatre;Radioactive;Demons;It's Time;I Bet My Life;Could You Be Loved;One Love / People Get Ready;""No Woman;Three Little Birds;Purple Haze;Voodoo Child (Slight Return);Cry Baby;Picture (feat. Sheryl Crow) - Featuring Sheryl Crow Album Version;Need You Now;Señorita;Heaven;Crazy Dream;Dime Mi Amor;Hollywood;More Than Love - Radio Remix;Nobody Else;Onda;Real Emotions;Tell Me Why;Velvet Sky;La Contestación;Diamonds;Roses;Put Your Lights On;Smooth;Maria Maria - Radio Mix;Corazon Espinado;Oye Como Va;Black Magic Woman;Evil Ways;Europa (Earth's Cry Heaven's Smile);Samba Pa Ti;How to Save a Life;You Found Me;Over My Head (Cable Car);Trouble;Shelter;Sail Away;Do You...;Viva La Vida;Clocks;Family Tree;On the Chin;Work On Me;Radioactive;Pyro;Closer;Revelry;17;Notion;I Want You;Be Somebody;Cold Desert;True Love Way;Ragoo;Trunk;Voodoo Child (Slight Return);Rock City;Don't Matter;Temple;Wait for Me;Coming Back Again;The End;Radioactive;Pyro;Mary;The Face;The Immortals;Back Down South;Beach Side;No Money;Pony Up;Birthday;Mi Amigo;Pickup Truck;Traveller;Fire Away;Tennessee Whiskey;Parachute;Whiskey And You;Nobody To Blame;More Of You;When The Stars Come Out;Daddy Doesn't Pray Anymore;Might As Well Get Stoned;The Devil Named Music;Outlaw State Of Mind;Sometimes I Cry;Let It Go;One Headlight;Waste A Moment;Way Down We Go;Waste A Moment;Reverend;Around The World;Find Me;Over;Muchacho;Conversation Piece;Eyes On You;Wild;WALLS;Couldn't Stand the Weather;All My Friends;Under The Bridge;Scar Tissue;Take Me Down;Love on the Weekend;Let Her Cry;Drops of Jupiter;XO;Moving On and Getting Over;Changing;Red Red Wine - Edit;Buffalo Soldier;Jamming;Let It Be - Remastered;What Hurts The Most;My Wish;A Higher Place;Who You Love;Still Feel Like Your Man;Emoji of a Wave;Helpless;Roll it on Home;That's What I Like;It Will Rain;Chunky;I'm Already There;Castle on the Hill;Dive;Thinking Out Loud;American Teen;Young Dumb & Broke;Location;Another Sad Love Song;Saved;Coaster;8TEEN;Let's Go;Hopeless;Cold Blooded;Winter;Therapy;Keep Me;Shot Down;Angels;Why Georgia;Broken Halos;Rosie;Never on the Day You Leave;""Theme from """"The Search for Everything"""""";In the Blood;""Last Thing I Needed;Redbone;Second One To Know;Up To No Good Livin';Either Way;I Was Wrong;Without Your Love;Them Stems;Death Row;On Call;Fans;The Runner;Supersoaker;Our Love;I Can't Go On Without You;No Good;Broken Bones;Glass House;Hot Blood;All The Pretty Girls;Automobile;Vor í Vaglaskógi;Save Yourself;Our Love - Live;Cold Shot;The Things (That) I Used to Do"
